benefit_month,county,program_type,cases,recipients,children,adults,payments,avg_payment_per_case,avg_payment_per_recipient
2024-01-01,Hardin,TANF State Program,1,2,2,0,161.4,148.45,73.91
2024-01-01,Harris,TANF State Program,20,73,41,32,6774.34,346.16,92.6
2024-01-01,Harrison,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Hartley,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Haskell,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Hays,TANF State Program,1,3,1,2,412.57,379.48,125.96
2024-01-01,Hemphill,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Henderson,TANF State Program,2,8,3,4,566.49,260.52,74.12
2024-01-01,Hidalgo,TANF State Program,15,59,37,22,5406.22,355.18,91.69
2024-01-01,Hill,TANF State Program,3,11,5,5,1276.2,391.28,116.88
2024-01-01,Hockley,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Hood,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Hopkins,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Houston,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Howard,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Hudspeth,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Hunt,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Hutchinson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Irion,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Jack,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Jackson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Jasper,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Jeff Davis,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Jefferson,TANF State Program,4,15,10,5,1510.28,347.28,98.8
2024-01-01,Jim Hogg,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Jim Wells,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Johnson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Jones,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Karnes,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Kaufman,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Kendall,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Kenedy,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Kent,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Kerr,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Kimble,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,King,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Kinney,TANF State Program,1,3,1,2,313.17,288.05,95.61
2024-01-01,Kleberg,TANF State Program,1,3,1,2,412.57,379.48,125.96
2024-01-01,Knox,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,La Salle,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Lamar,TANF State Program,1,4,2,2,417.92,384.39,95.69
2024-01-01,Lamb,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Lampasas,TANF State Program,1,4,2,2,463.88,426.67,106.21
2024-01-01,Lavaca,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Lee,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Leon,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Liberty,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Limestone,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Lipscomb,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Live Oak,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Llano,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Loving,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Lubbock,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Lynn,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Madison,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Marion,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Martin,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Mason,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Matagorda,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Maverick,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Mcculloch,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Mclennan,TANF State Program,1,4,3,1,453.19,416.84,103.77
2024-01-01,Mcmullen,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Medina,TANF State Program,1,5,3,2,537.63,494.5,98.48
2024-01-01,Menard,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Midland,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Milam,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Mills,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Mitchell,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Montague,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Montgomery,TANF State Program,2,12,8,4,1127.63,518.59,93.89
2024-01-01,Moore,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Morris,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Motley,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Nacogdoches,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Navarro,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Newton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Nolan,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Nueces,TANF State Program,8,25,13,12,2640.05,346.9,105.13
2024-01-01,Ochiltree,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Oldham,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Orange,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Palo Pinto,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Panola,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Parker,TANF State Program,2,11,7,4,1053.88,484.67,96.52
2024-01-01,Parmer,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Pecos,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Polk,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Potter,TANF State Program,1,4,2,2,463.88,426.67,106.21
2024-01-01,Presidio,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Rains,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Randall,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Reagan,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Real,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Red River,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Reeves,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Refugio,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Roberts,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Robertson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Rockwall,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Runnels,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Rusk,TANF State Program,1,4,2,2,463.88,426.67,106.21
2024-01-01,Sabine,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,San Jacinto,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,San Juneine,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,San Patricio,TANF State Program,1,3,2,1,377.3,347.04,115.19
2024-01-01,San Saba,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Schleicher,TANF State Program,1,4,2,2,463.88,426.67,106.21
2024-01-01,Scurry,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Shackelford,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Shelby,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Sherman,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Smith,TANF State Program,2,7,3,3,789.88,363.26,120.57
2024-01-01,Somervell,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Starr,TANF State Program,2,13,10,3,950.2,436.99,72.52
2024-01-01,Stephens,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Sterling,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Stonewall,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Sutton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Swisher,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Tarrant,TANF State Program,7,26,15,11,2538.51,389.15,96.87
2024-01-01,Taylor,TANF State Program,2,9,4,4,864.7,397.67,98.99
2024-01-01,Terrell,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Terry,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Throckmorton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Titus,TANF State Program,1,3,1,2,412.57,379.48,125.96
2024-01-01,Tom Green,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Travis,TANF State Program,10,33,15,18,3691.79,377.29,112.71
2024-01-01,Trinity,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Tyler,TANF State Program,1,4,3,1,453.19,416.84,103.77
2024-01-01,Upshur,TANF State Program,1,2,1,1,326.0,299.85,149.29
2024-01-01,Upton,TANF State Program,1,3,1,2,412.57,379.48,125.96
2024-01-01,Uvalde,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Val Verde,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Van Zandt,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Victoria,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Walker,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Waller,TANF State Program,1,4,2,2,463.88,426.67,106.21
2024-01-01,Ward,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Washington,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Webb,TANF State Program,2,5,4,1,582.52,267.9,106.7
2024-01-01,Wharton,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Wheeler,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Wichita,TANF State Program,2,7,2,4,825.15,379.48,125.96
2024-01-01,Wilbarger,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Willacy,TANF State Program,2,11,7,4,1075.26,494.5,98.48
2024-01-01,Williamson,TANF State Program,2,10,8,2,861.49,396.19,87.67
2024-01-01,Wilson,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Winkler,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Wise,TANF State Program,2,10,5,4,1001.51,460.59,101.92
2024-01-01,Wood,TANF State Program,2,8,5,2,830.49,381.94,108.66
2024-01-01,Yoakum,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Young,TANF State Program,1,3,2,1,377.3,347.04,115.19
2024-01-01,Zapata,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-01-01,Zavala,TANF State Program,0,0,0,0,0.0,0.0,0.0
2024-02-01,Anderson,TANF Basic,19,37,29,8,4133.45,214.03,112.18
2024-02-01,Andrews,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Angelina,TANF Basic,25,53,43,10,5781.08,234.27,108.87
2024-02-01,Aransas,TANF Basic,10,23,16,7,2667.7,276.26,117.22
2024-02-01,Archer,TANF Basic,1,1,1,0,128.7,119.96,118.77
2024-02-01,Armstrong,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Atascosa,TANF Basic,17,52,43,9,4495.1,261.85,86.42
2024-02-01,Austin,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Bailey,TANF Basic,2,10,9,1,809.46,377.22,83.0
2024-02-01,Bandera,TANF Basic,2,5,4,1,473.34,220.58,87.36
2024-02-01,Bastrop,TANF Basic,16,23,19,3,2453.9,152.47,107.83
2024-02-01,Baylor,TANF Basic,4,11,10,1,797.76,185.88,73.62
2024-02-01,Bee,TANF Basic,9,20,16,3,1990.14,231.86,102.03
2024-02-01,Bell,TANF Basic,156,365,282,84,38494.46,247.43,105.41
2024-02-01,Bexar,TANF Basic,466,1063,847,218,109626.78,235.43,103.12
2024-02-01,Blanco,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Borden,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Bosque,TANF Basic,4,8,4,3,984.96,229.5,129.84
2024-02-01,Bowie,TANF Basic,40,88,70,18,9227.4,232.44,105.12
2024-02-01,Brazoria,TANF Basic,43,80,67,13,8013.74,186.73,99.93
2024-02-01,Brazos,TANF Basic,33,82,68,15,7985.02,240.07,96.95
2024-02-01,Brewster,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Briscoe,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Brooks,TANF Basic,5,9,6,2,1072.19,199.86,123.67
2024-02-01,Brown,TANF Basic,4,9,6,2,1013.68,236.19,116.93
2024-02-01,Burleson,TANF Basic,5,12,10,2,1176.43,219.29,98.69
2024-02-01,Burnet,TANF Basic,4,12,10,2,1148.77,267.67,96.37
2024-02-01,Caldwell,TANF Basic,5,11,8,3,1239.18,230.99,114.35
2024-02-01,Calhoun,TANF Basic,1,1,1,0,128.7,119.96,118.77
2024-02-01,Callahan,TANF Basic,1,1,1,0,128.7,119.96,118.77
2024-02-01,Cameron,TANF Basic,383,932,858,71,80198.03,209.37,86.05
2024-02-01,Camp,TANF Basic,2,5,5,0,443.55,206.7,81.86
2024-02-01,Carson,TANF Basic,1,2,2,0,185.08,172.5,85.39
2024-02-01,Cass,TANF Basic,9,23,18,4,1792.3,208.81,78.76
2024-02-01,Castro,TANF Basic,2,9,8,1,568.0,264.7,65.52
2024-02-01,Chambers,TANF Basic,3,10,6,3,1150.9,357.56,118.0
2024-02-01,Cherokee,TANF Basic,13,28,24,4,2871.93,223.06,101.93
2024-02-01,Childress,TANF Basic,1,1,1,0,128.7,119.96,118.77
2024-02-01,Clay,TANF Basic,2,3,2,1,453.13,211.16,139.38
2024-02-01,Cochran,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Coke,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Coleman,TANF Basic,1,3,3,0,258.47,240.9,79.51
2024-02-01,Collin,TANF Basic,91,223,171,53,23338.13,255.9,104.54
2024-02-01,Collingsworth,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Colorado,TANF Basic,2,5,3,2,537.16,250.32,99.14
2024-02-01,Comal,TANF Basic,16,44,31,13,4905.68,304.81,110.41
2024-02-01,Comanche,TANF Basic,1,1,1,0,128.7,119.96,118.77
2024-02-01,Concho,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Cooke,TANF Basic,5,11,8,3,1327.47,247.45,122.5
2024-02-01,Coryell,TANF Basic,25,60,48,11,5933.19,240.43,99.55
2024-02-01,Cottle,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Crane,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Crockett,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Crosby,TANF Basic,1,4,4,0,308.47,287.5,71.16
2024-02-01,Culberson,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Dallam,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Dallas,TANF Basic,586,1356,1073,285,138838.53,237.0,102.41
2024-02-01,Dawson,TANF Basic,4,9,6,2,1036.02,241.4,119.5
2024-02-01,Deaf Smith,TANF Basic,9,20,17,2,1872.07,218.1,95.97
2024-02-01,Delta,TANF Basic,3,5,4,1,638.21,198.27,117.79
2024-02-01,Denton,TANF Basic,65,164,132,31,15542.44,237.47,94.98
2024-02-01,Dewitt,TANF Basic,3,7,4,2,833.92,259.08,128.26
2024-02-01,Dickens,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Dimmit,TANF Basic,2,5,4,1,579.7,270.15,106.99
2024-02-01,Donley,TANF Basic,1,3,3,0,258.47,240.9,79.51
2024-02-01,Duval,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Eastland,TANF Basic,8,15,13,2,1450.86,193.18,95.63
2024-02-01,Ector,TANF Basic,33,73,65,8,6458.64,194.18,88.95
2024-02-01,Edwards,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,El Paso,TANF Basic,273,660,547,113,63863.15,234.34,96.77
2024-02-01,Ellis,TANF Basic,24,50,40,10,5337.53,226.12,107.07
2024-02-01,Erath,TANF Basic,8,13,13,0,1216.85,162.02,93.57
2024-02-01,Falls,TANF Basic,6,18,15,3,1678.48,260.73,91.11
2024-02-01,Fannin,TANF Basic,10,24,19,4,2504.96,259.41,105.07
2024-02-01,Fayette,TANF Basic,1,3,2,1,375.48,349.96,115.5
2024-02-01,Fisher,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Floyd,TANF Basic,2,3,2,1,341.44,159.12,105.03
2024-02-01,Foard,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Fort Bend,TANF Basic,67,159,122,38,15572.23,234.09,97.75
2024-02-01,Franklin,TANF Basic,2,3,2,1,388.24,180.93,119.42
2024-02-01,Freestone,TANF Basic,5,16,14,2,1524.25,284.13,93.77
2024-02-01,Frio,TANF Basic,9,17,14,3,1835.91,213.89,105.88
2024-02-01,Gaines,TANF Basic,3,4,4,0,442.49,137.47,102.08
2024-02-01,Galveston,TANF Basic,59,107,89,18,10142.16,171.87,94.54
2024-02-01,Garza,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Gillespie,TANF Basic,1,1,1,0,128.7,119.96,118.77
2024-02-01,Glasscock,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Goliad,TANF Basic,1,2,2,0,185.08,172.5,85.39
2024-02-01,Gonzales,TANF Basic,1,5,4,1,500.99,466.94,92.46
2024-02-01,Gray,TANF Basic,2,7,5,1,633.95,295.43,97.5
2024-02-01,Grayson,TANF Basic,24,47,37,10,5212.02,220.81,111.85
2024-02-01,Gregg,TANF Basic,25,49,39,10,5123.73,207.63,105.07
2024-02-01,Grimes,TANF Basic,3,5,4,1,638.21,198.27,117.79
2024-02-01,Guadalupe,TANF Basic,12,34,27,7,3011.27,255.14,89.64
2024-02-01,Hale,TANF Basic,2,7,4,2,775.42,361.36,119.26
2024-02-01,Hall,TANF Basic,3,8,6,1,764.78,237.6,100.82
2024-02-01,Hamilton,TANF Basic,1,3,2,1,375.48,349.96,115.5
2024-02-01,Hansford,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Hardeman,TANF Basic,2,5,4,1,560.56,261.23,103.45
2024-02-01,Hardin,TANF Basic,10,20,14,6,2351.79,243.55,120.57
2024-02-01,Harris,TANF Basic,856,1960,1573,390,196326.0,229.3,100.15
2024-02-01,Harrison,TANF Basic,18,41,36,6,3768.61,206.61,91.52
2024-02-01,Hartley,TANF Basic,1,3,2,1,375.48,349.96,115.5
2024-02-01,Haskell,TANF Basic,1,3,3,0,258.47,240.9,79.51
2024-02-01,Hays,TANF Basic,19,47,33,13,4814.2,249.28,103.31
2024-02-01,Hemphill,TANF Basic,1,1,1,0,128.7,119.96,118.77
2024-02-01,Henderson,TANF Basic,14,24,22,2,2459.22,176.31,103.15
2024-02-01,Hidalgo,TANF Basic,1105,3136,2988,134,250201.22,226.4,79.78
2024-02-01,Hill,TANF Basic,8,20,16,3,1936.96,257.9,99.3
2024-02-01,Hockley,TANF Basic,4,7,5,1,766.91,178.7,117.95
2024-02-01,Hood,TANF Basic,10,16,14,2,1708.26,176.91,105.09
2024-02-01,Hopkins,TANF Basic,6,16,14,2,1581.69,245.7,97.3
2024-02-01,Houston,TANF Basic,8,18,14,4,2044.39,272.2,110.97
2024-02-01,Howard,TANF Basic,4,12,11,1,1073.25,250.07,90.03
2024-02-01,Hudspeth,TANF Basic,2,4,3,1,509.5,237.43,117.54
2024-02-01,Hunt,TANF Basic,23,51,37,15,6019.35,267.15,118.18
2024-02-01,Hutchinson,TANF Basic,4,8,5,2,780.74,181.92,102.92
2024-02-01,Irion,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Jack,TANF Basic,1,3,2,1,273.36,254.78,84.09
2024-02-01,Jackson,TANF Basic,2,4,3,1,504.18,234.96,116.31
2024-02-01,Jasper,TANF Basic,11,25,20,4,2434.76,226.93,97.69
2024-02-01,Jeff Davis,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Jefferson,TANF Basic,112,267,208,59,27025.9,242.2,101.38
2024-02-01,Jim Hogg,TANF Basic,2,3,3,0,313.78,146.23,96.52
2024-02-01,Jim Wells,TANF Basic,10,23,19,3,2287.97,236.94,100.54
2024-02-01,Johnson,TANF Basic,33,72,58,13,7017.08,210.97,98.11
2024-02-01,Jones,TANF Basic,2,7,4,2,775.42,361.36,119.26
2024-02-01,Karnes,TANF Basic,2,2,2,0,257.41,119.96,118.77
2024-02-01,Kaufman,TANF Basic,36,88,76,11,8326.46,228.25,94.86
2024-02-01,Kendall,TANF Basic,8,20,15,4,1765.7,235.1,90.52
2024-02-01,Kenedy,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Kent,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Kerr,TANF Basic,4,9,6,2,850.94,198.27,98.15
2024-02-01,Kimble,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,King,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Kinney,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Kleberg,TANF Basic,19,50,36,15,5735.34,296.97,115.05
2024-02-01,Knox,TANF Basic,1,4,3,1,451.0,420.34,104.04
2024-02-01,La Salle,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Lamar,TANF Basic,32,60,47,12,6519.27,202.54,109.38
2024-02-01,Lamb,TANF Basic,5,11,9,2,1132.82,211.16,104.53
2024-02-01,Lampasas,TANF Basic,3,9,6,2,624.38,193.98,72.02
2024-02-01,Lavaca,TANF Basic,1,1,1,0,128.7,119.96,118.77
2024-02-01,Lee,TANF Basic,3,4,4,0,442.49,137.47,102.08
2024-02-01,Leon,TANF Basic,4,14,12,2,1217.91,283.78,86.45
2024-02-01,Liberty,TANF Basic,24,40,34,6,4301.51,182.23,107.28
2024-02-01,Limestone,TANF Basic,8,13,11,2,1456.17,193.88,111.98
2024-02-01,Lipscomb,TANF Basic,1,2,1,1,324.42,302.37,149.69
2024-02-01,Live Oak,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Llano,TANF Basic,3,5,3,2,585.02,181.75,107.97
2024-02-01,Loving,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Lubbock,TANF Basic,82,192,149,44,18723.9,229.62,97.62
2024-02-01,Lynn,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Madison,TANF Basic,6,11,10,1,1150.9,178.78,106.2
2024-02-01,Marion,TANF Basic,1,1,1,0,128.7,119.96,118.77
2024-02-01,Martin,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Mason,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Matagorda,TANF Basic,12,28,24,4,2643.24,223.96,93.81
2024-02-01,Maverick,TANF Basic,17,51,41,10,5085.44,296.24,99.85
2024-02-01,Mcculloch,TANF Basic,1,3,2,1,251.03,233.96,77.21
2024-02-01,Mclennan,TANF Basic,57,128,99,29,13011.96,228.82,101.76
2024-02-01,Mcmullen,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Medina,TANF Basic,9,17,14,3,1756.13,204.59,101.28
2024-02-01,Menard,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Midland,TANF Basic,23,49,39,10,4985.45,221.27,102.23
2024-02-01,Milam,TANF Basic,5,13,10,3,1127.5,210.17,86.7
2024-02-01,Mills,TANF Basic,1,3,2,1,375.48,349.96,115.5
2024-02-01,Mitchell,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Montague,TANF Basic,1,1,1,0,128.7,119.96,118.77
2024-02-01,Montgomery,TANF Basic,79,172,145,27,17023.08,214.4,98.8
2024-02-01,Moore,TANF Basic,5,12,10,2,1272.16,237.14,106.72
2024-02-01,Morris,TANF Basic,11,25,22,3,2284.78,212.95,91.67
2024-02-01,Motley,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Nacogdoches,TANF Basic,16,30,24,7,2980.42,185.19,98.22
2024-02-01,Navarro,TANF Basic,16,33,29,3,3266.55,202.97,100.48
2024-02-01,Newton,TANF Basic,3,8,5,2,884.98,274.94,116.66
2024-02-01,Nolan,TANF Basic,2,2,2,0,257.41,119.96,118.77
2024-02-01,Nueces,TANF Basic,150,348,271,77,36341.58,241.94,104.47
2024-02-01,Ochiltree,TANF Basic,1,2,2,0,185.08,172.5,85.39
2024-02-01,Oldham,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Orange,TANF Basic,27,65,51,15,6881.99,256.57,105.84
2024-02-01,Palo Pinto,TANF Basic,5,8,6,1,895.62,166.95,118.07
2024-02-01,Panola,TANF Basic,4,7,5,1,748.83,174.48,115.17
2024-02-01,Parker,TANF Basic,13,23,17,6,2567.72,199.43,112.83
2024-02-01,Parmer,TANF Basic,1,2,1,1,324.42,302.37,149.69
2024-02-01,Pecos,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Polk,TANF Basic,16,29,25,4,3164.44,196.62,108.15
2024-02-01,Potter,TANF Basic,32,77,57,20,8123.3,252.37,105.58
2024-02-01,Presidio,TANF Basic,5,12,12,0,989.22,184.4,82.99
2024-02-01,Rains,TANF Basic,8,17,14,3,1721.03,229.15,99.26
2024-02-01,Randall,TANF Basic,17,28,23,6,3085.73,179.75,109.52
2024-02-01,Reagan,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Real,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Red River,TANF Basic,8,22,20,1,1832.71,244.02,84.56
2024-02-01,Reeves,TANF Basic,4,8,6,1,823.29,191.83,108.53
2024-02-01,Refugio,TANF Basic,3,5,3,2,764.78,237.6,141.15
2024-02-01,Roberts,TANF Basic,0,0,0,0,0.0,0.0,0.0
2024-02-01,Robertson,TANF Basic,4,12,10,2,1213.66,282.79,101.81
2024-02-01,Rockwall,TANF Basic,11,25,19,6,2583.67,240.8,103.66
